id,name,code,supplier_code,sale_price,total_base_price,total_sale_price,vat,currency,quantity,brand,category,category_id,category_path,model,url,image,variant1,variant2,subproduct_code,subproduct_id,personalization_id
33617,Maşın Pultlu 380-25,T33617,035524,19,19,19,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-380-25,https://www.supertoys.az/masin-pultlu-380-25-pultlu-masinlar-28147-33-O.jpg,,,,0,
33615,Avtomat SR-16 (318-13),T33615,035601,9,9,9,0,TL,12,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-sr-16-318-13,https://www.supertoys.az/avtomat-sr-16-318-13-avtomat-28145-33-O.jpg,,,,0,
33610,Tapanca 518D (318-15) ,T33610,035604,4,4,4,0,TL,17,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,tapanca-518d-318-15,https://www.supertoys.az/tapanca-518d-318-15-tapanca-28140-33-O.jpg,,,,0,
33609,Tapanca F377 (318-7) ,T33609,035605,2.5,3,2.5,0,TL,5,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,tapanca-f377-318-7,https://www.supertoys.az/tapanca-f377-318-7-tapanca-28139-33-O.jpg,,,,0,
33608,Avtomat SR-16 M4 (318-5) ,T33608,035606,11,11,11,0,TL,3,,Avtomat,265,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-sr-16-m4-318-5,https://www.supertoys.az/avtomat-sr-16-m4-318-5-avtomat-28138-33-O.jpg,,,,0,
33606,Taxta Mətbəx (16-4),T33606,037938,325,325,325,0,TL,1,,Mətbəxlər,253,Supertoys > Kataloq > Oyuncaqlar > Mətbəx və məişət >,,taxta-metbex-16-4,https://www.supertoys.az/taxta-metbex-16-4-mtbxlr-28136-33-O.jpg,,,,0,
33605,Tapanca 92F (318-2) ,T33605,035611,4,4,4,0,TL,5,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,tapanca-92f-318-2,https://www.supertoys.az/tapanca-92f-318-2-tapanca-28134-33-O.jpg,,,,0,
33604,Squishy (16-14) ,T33604,037937,17,17,17,0,TL,0,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,squishy-16-14,https://www.supertoys.az/squishy-16-14-digr-antistress-oyuncaqlari-28135-33-O.jpg,,,,0,
33603,Spinner (377-20),T33603,035612,4.9,4.9,4.9,0,TL,20,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,spinner-377-20,https://www.supertoys.az/spinner-377-20-digr-antistress-oyuncaqlari-28133-33-O.jpg,,,,0,
33602,Spinner Tapanca (377-21) ,T33602,035613,4.9,4.9,4.9,0,TL,20,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,spinner-tapanca-377-21,https://www.supertoys.az/spinner-tapanca-377-21-tapanca-28132-33-O.jpg,,,,0,
33601,Lego - Stitch (296-23),T33601,037921,39,39,39,0,TL,20,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-stitch-296-23,https://www.supertoys.az/lego-stitch-296-23-legolar-28131-33-O.jpg,,,,0,
33598,Kukla Bəbə 333-6,T33598,035629,13,15,13,0,TL,1,,Körpə gəlinciklər,235,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bebe-333-6,https://www.supertoys.az/kukla-bebe-333-6-korp-glinciklr-28128-33-O.jpg,,,,0,
33592,Kaleidoskop 361-4,T33592,035633,4.2,4.2,4.2,0,TL,86,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,kaleidoskop-361-4,https://www.supertoys.az/kaleidoskop-361-4-digr-antistress-oyuncaqlari-28122-33-O.jpg,,,,0,
33590, Kaleidoskop Kosmos 361-3,T33590,035635,2.5,2.5,2.5,0,TL,4,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,kaleidoskop-kosmos-361-3,https://www.supertoys.az/kaleidoskop-kosmos-361-3-digr-antistress-oyuncaqlari-28120-33-O.jpg,,,,0,
33588,Lego Venice (296-33),T33588,037902,25,25,25,0,TL,26,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-venice-296-33,https://www.supertoys.az/lego-venice-296-33-legolar-28118-33-O.jpg,,,,0,
33587,Lego Peugeot (296-12),T33587,037878,89,89,89,0,TL,18,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-peugeot-296-12,https://www.supertoys.az/lego-peugeot-296-12-legolar-28117-33-O.jpg,,,,0,
33585,Slaym 512 (363-10),T33585,035640,3.5,3.5,3.5,0,TL,32,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-512-363-10,https://www.supertoys.az/slaym-512-363-10-slaymlar-28115-33-O.jpg,,,,0,
33584,Lego Transformers (296-41),T33584,037877,69,69,69,0,TL,7,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-transformers-296-41,https://www.supertoys.az/lego-transformers-296-41-legolar-28114-33-O.jpg,,,,0,
33583,Slaym 507 (363-1),T33583,035641,3.5,3.5,3.5,0,TL,34,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-507-363-1,https://www.supertoys.az/slaym-507-363-1-slaymlar-28113-33-O.jpg,,,,0,
33582,Slaym 513 (363-9),T33582,035642,3.5,3.5,3.5,0,TL,64,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-513-363-9,https://www.supertoys.az/slaym-513-363-9-slaymlar-28111-33-O.jpg,,,,0,
33581,Lego Berlin (296-34),T33581,037876,29,29,29,0,TL,18,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-berlin-296-34,https://www.supertoys.az/lego-berlin-296-34-legolar-28112-33-O.jpg,,,,0,
33580,Slaym 511 (363-12),T33580,035643,3.5,3.5,3.5,0,TL,34,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-511-363-12,https://www.supertoys.az/slaym-511-363-12-slaymlar-28110-33-O.jpg,,,,0,
33579,Lego (296-7),T33579,037875,59,59,59,0,TL,12,,Legolar,372,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-296-7,https://www.supertoys.az/lego-296-7-legolar-28109-33-O.jpg,,,,0,
33578,Slaym 502 (363-5),T33578,035644,3.5,3.5,3.5,0,TL,35,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-502-363-5,https://www.supertoys.az/slaym-502-363-5-slaymlar-28107-33-O.jpg,,,,0,
33577,Slaym 503 (363-2),T33577,035645,3.5,3.5,3.5,0,TL,49,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-503-363-2,https://www.supertoys.az/slaym-503-363-2-slaymlar-28106-33-O.jpg,,,,0,
33576,Slaym 504 (363-4),T33576,035646,3.5,3.5,3.5,0,TL,22,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-504-363-4,https://www.supertoys.az/slaym-504-363-4-slaymlar-28105-33-O.jpg,,,,0,
33574,Slaym 506 (363-8) ,T33574,035647,3.5,3.5,3.5,0,TL,66,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-506-363-8,https://www.supertoys.az/slaym-506-363-8-slaymlar-28103-33-O.jpg,,,,0,
33573,Slaym 509 (363-6) ,T33573,035648,3.5,3.5,3.5,0,TL,53,,Slaymlar,229,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,slaym-509-363-6,https://www.supertoys.az/slaym-509-363-6-slaymlar-28102-33-O.jpg,,,,0,
33572,Market Arabası 331-6 K-211,T33572,035705,29,29,29,0,TL,4,,Məişət oyuncaqları,251,Supertoys > Kataloq > Oyuncaqlar > Mətbəx və məişət >,,market-arabasi-331-6-k-211,https://www.supertoys.az/market-arabasi-331-6-k-211-mist-oyuncaqlari-28101-33-O.jpg,,,,0,
33571,Stress Panda 389-1,T33571,035720,2,2,2,0,TL,5,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,stress-panda-389-1,https://www.supertoys.az/stress-panda-389-1-digr-antistress-oyuncaqlari-28100-33-O.jpg,,,,0,
33563,Öyrədici Kitab 382-9 LL-CC8001,T33563,035732,1.2,1.3,1.2,0,TL,35,,Məktəbəqədər,272,Supertoys > Kataloq > Oyuncaqlar > Öyrədici Oyucaqlar >,,oyredici-kitab-382-9-ll-cc8001,https://www.supertoys.az/oyredici-kitab-382-9-ll-cc8001-mktbqdr-28092-33-O.jpg,,,,0,
33562,Sadə Maşın 5702/336-108,T33562,035759,11,11,11,0,TL,1,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,sade-masin-5702/336-108,https://www.supertoys.az/sade-masin-5702336-108-sad-masinlar-28091-33-O.jpg,,,,0,
33561,Mavi Traktor 336-146,T33561,035768,17,17,17,0,TL,8,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,mavi-traktor-336-146,https://www.supertoys.az/mavi-traktor-336-146-qhrmanlar-28090-33-O.jpg,,,,0,
33560,Nerf Güllə 336-70 ,T33560,035783,3.5,3.5,3.5,0,TL,15,,Silah güllələri,270,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,nerf-gulle-336-70,https://www.supertoys.az/nerf-gulle-336-70-silah-gulllri-28089-33-O.jpg,,,,0,
33559,Maşın Sadə (401-26),T33559,035875,3.5,3.5,3.5,0,TL,6,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-sade-401-26,https://www.supertoys.az/masin-sade-401-26-sad-masinlar-28088-33-O.jpg,,,,0,
33558,Tapanca Hulk(401-13) ,T33558,035912,15,15,15,0,TL,28,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,tapanca-hulk401-13,https://www.supertoys.az/tapanca-hulk401-13-qhrmanlar-28087-33-O.jpg,,,,0,
33557,Tapanca Spiderman(401-14) ,T33557,035913,15,15,15,0,TL,41,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,tapanca-spiderman401-14,https://www.supertoys.az/tapanca-spiderman401-14-qhrmanlar-28086-33-O.jpg,,,,0,
33555,Tapanca (401-15) ,T33555,035914,15,15,15,0,TL,56,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,tapanca-401-15,https://www.supertoys.az/tapanca-401-15-qhrmanlar-28084-33-O.jpg,,,,0,
33547,Tapanca AY66-68,T33547,035953,2,2,2,0,TL,0,,Tapanca,271,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,tapanca-ay66-68,https://www.supertoys.az/tapanca-ay66-68-tapanca-28076-33-O.jpg,,,,0,
33545,Təyyarə (401-33),T33545,035951,3.5,3.5,3.5,0,TL,0,,Təyyarələr,240,Supertoys > Kataloq > Oyuncaqlar > Gəmilər və Təyyarələr >,,teyyare-401-33,https://www.supertoys.az/teyyare-401-33-tyyarlr-28074-33-O.jpg,,,,0,
33543,Kaleidoskop Dino 361-2,T33543,035632,2.5,2.5,2.5,0,TL,137,,Digər antistress oyuncaqları,226,Supertoys > Kataloq > Oyuncaqlar > Antistress oyuncaqları >,,kaleidoskop-dino-361-2,https://www.supertoys.az/kaleidoskop-dino-361-2-digr-antistress-oyuncaqlari-28072-33-O.jpg,,,,0,
33542,Avtobus 958-3 (354-42) ,T33542,035974,3.5,3.5,3.5,0,TL,39,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,avtobus-958-3-354-42,https://www.supertoys.az/avtobus-958-3-354-42-sad-masinlar-28070-33-O.jpg,,,,0,
33539,Sadə Taxi (354-57) ,T33539,035975,1.5,15,1.5,0,TL,78,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,sade-taxi-354-57,https://www.supertoys.az/sade-taxi-354-57-sad-masinlar-28067-33-O.jpg,,,,0,
33536,Polis Maşını (354-58) ,T33536,035976,1.5,15,1.5,0,TL,23,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,polis-masini-354-58,https://www.supertoys.az/polis-masini-354-58-sad-masinlar-28064-33-O.jpg,,,,0,
33535,Monster Bus (354-69) YM-3314F,T33535,035977,3.5,3.5,3.5,0,TL,13,,Sadə maşınlar,249,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,monster-bus-354-69-ym-3314f,https://www.supertoys.az/monster-bus-354-69-ym-3314f-sad-masinlar-28063-33-O.jpg,,,,0,
33532,Maşın Pultlu (370-13) 2284,T33532,036605,45,45,45,0,TL,33,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-370-13-2284,https://www.supertoys.az/masin-pultlu-370-13-2284-pultlu-masinlar-28059-33-O.jpg,,,,0,
33530,Maşın Pultlu (370-2) 606,T33530,036611,12,12,12,0,TL,0,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-370-2-606,https://www.supertoys.az/masin-pultlu-370-2-606-pultlu-masinlar-28057-33-O.jpg,,,,0,
33529,Maşın Pultlu YHD-03 (370-8),T33529,036612,29,29,29,0,TL,2,,Pultlu maşınlar,246,Supertoys > Kataloq > Oyuncaqlar > Maşınlar və Qatarlar >,,masin-pultlu-yhd-03-370-8,https://www.supertoys.az/masin-pultlu-yhd-03-370-8-pultlu-masinlar-28056-33-O.jpg,,,,0,
33518,Kukla (329-30) ,T33518,037691,9,9,9,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-329-30,https://www.supertoys.az/kukla-329-30-barbie-dolls-28045-33-O.jpg,,,,0,
33483,Kukla (329-34),T33483,037690,13,13,13,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-329-34,https://www.supertoys.az/kukla-barbie-329-34-barbie-dolls-28009-33-O.jpg,,,,0,
33482,Kukla Barbie (329-53),T33482,037006,7,7,7,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-329-53,https://www.supertoys.az/kukla-barbie-329-53-barbie-dolls-28008-33-O.jpg,,,,0,
33481,Kukla Barbie (329-61),T33481,037223,15,15,15,0,TL,3,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-barbie-329-61,https://www.supertoys.az/kukla-barbie-329-61-barbie-dolls-28006-33-O.jpg,,,,0,
33480,Kukla Beauty (329-38),T33480,037222,5,5,5,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-beauty-329-38,https://www.supertoys.az/kukla-beauty-329-38-barbie-dolls-28005-33-O.jpg,,,,0,
33479,Hərbi Seti (336-82) ,T33479,037152,4,4,4,0,TL,0,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,herbi-seti-336-82,https://www.supertoys.az/herbi-seti-336-82-digr-pes-oyuncaqlari-28004-33-O.jpg,,,,0,
33478,Əsgər Seti (336-87) ,T33478,037157,9,9,9,0,TL,7,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,esger-seti-336-87,https://www.supertoys.az/esger-seti-336-87-digr-pes-oyuncaqlari-28003-33-O.jpg,,,,0,
33474,Avtomat X-SHOT 36786 ORG,T33474,037669,79,89,79,0,TL,20,,NERF,268,Supertoys > Kataloq > Oyuncaqlar > Silahlar >,,avtomat-x-shot-36786-org,https://www.supertoys.az/avtomat-x-shot-36786-org-nerf-27999-33-O.jpg,,,,0,
33473,Avengers (319-17),T33473,037813,12,12,12,0,TL,0,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,avengers-319-17,https://www.supertoys.az/avengers-319-17-qhrmanlar-27998-33-O.jpg,,,,0,
33472,Heyvan Fiqurları (336-84) ,T33472,037160,14,14,14,0,TL,15,,Heyvan fiqurları,230,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,heyvan-fiqurlari-336-84,https://www.supertoys.az/heyvan-fiqurlari-336-84-heyvan-fiqurlari-27997-33-O.jpg,,,,0,
33471,Quş Fiqurları (336-78) ,T33471,037158,7.5,7.5,7.5,0,TL,70,,Heyvan fiqurları,230,Supertoys > Kataloq > Oyuncaqlar > Fiqurlar >,,qus-fiqurlari-336-78,https://www.supertoys.az/qus-fiqurlari-336-78-heyvan-fiqurlari-27996-33-O.jpg,,,,0,
33470,Spiderman Maska (319-12),T33470,037814,9,9,9,0,TL,0,,Personaj geyimləri,257,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,spiderman-maska-319-12,https://www.supertoys.az/spiderman-maska-319-12-personaj-geyimlri-27995-33-O.jpg,,,,0,
33469,Lego Formula 1 77247 ORG,T33469,037789,83,88,83,0,TL,4,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77247-org,https://www.supertoys.az/lego-formula-1-77247-org-orijinal-legolar-27994-33-O.jpg,,,,0,
33468,Lego Formula 1 77246 ORG,T33468,037790,83,88,83,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77246-org,https://www.supertoys.az/lego-formula-1-77246-org-orijinal-legolar-27993-33-O.jpg,,,,0,
33467,Lego Formula 1 77251 ORG,T33467,037791,83,88,83,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77251-org,https://www.supertoys.az/lego-formula-1-77251-org-orijinal-legolar-27992-33-O.jpg,,,,0,
33466,Lego Formula 1 77245 ORG,T33466,037792,83,88,83,0,TL,1,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77245-org,https://www.supertoys.az/lego-formula-1-77245-org-orijinal-legolar-27991-33-O.jpg,,,,0,
33465,Lego Formula 1 77243 ORG,T33465,037793,83,88,83,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77243-org,https://www.supertoys.az/lego-formula-1-77243-org-orijinal-legolar-27990-33-O.jpg,,,,0,
33464,Lego Formula 1 77250 ORG,T33464,037794,83,88,83,0,TL,2,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77250-org,https://www.supertoys.az/lego-formula-1-77250-org-orijinal-legolar-27989-33-O.jpg,,,,0,
33463,Lego Formula 1 77242 ORG,T33463,037795,83,88,83,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77242-org,https://www.supertoys.az/lego-formula-1-77242-org-orijinal-legolar-27988-33-O.jpg,,,,0,
33462,Stitch (453-3),T33462,037788,14.5,14.5,14.5,0,TL,1,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,stitch-453-3,https://www.supertoys.az/stitch-453-3-qhrmanlar-27987-33-O.jpg,,,,0,
33460,Batman 0851 ,T33460,037785,12,12,12,0,TL,42,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,batman-0851,https://www.supertoys.az/batman-0851-qhrmanlar-27985-33-O.jpg,,,,0,
33459,Stitch 6-lı (322-12) ,T33459,037784,12,12,12,0,TL,6,,Qəhrəmanlar,258,Supertoys > Kataloq > Oyuncaqlar > Personaj >,,stitch-6-li-322-12,https://www.supertoys.az/stitch-6-li-322-12-qhrmanlar-27984-33-O.jpg,,,,0,
33458,Kukla (329-42) ,T33458,037783,15,15,15,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-329-42,https://www.supertoys.az/kukla-329-42-barbie-dolls-27983-33-O.jpg,,,,0,
33457,Kukla (329-59) ,T33457,037782,9,9,9,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-329-59,https://www.supertoys.az/kukla-329-59-barbie-dolls-27982-33-O.jpg,,,,0,
33456,Kukla (329-46),T33456,037781,3,3,3,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-329-46,https://www.supertoys.az/kukla-329-46-barbie-dolls-27981-33-O.jpg,,,,0,
33455,Kukla Girl (329-2) ,T33455,037780,8,8,8,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-girl-329-2,https://www.supertoys.az/kukla-girl-329-2-barbie-dolls-27980-33-O.jpg,,,,0,
33454,Kukla (329-36),T33454,037779,3.5,3.5,3.5,0,TL,2,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-329-36,https://www.supertoys.az/kukla-329-36-barbie-dolls-27979-33-O.jpg,,,,0,
33453,Kukla Həkim (329-22),T33453,037778,4,4,4,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-hekim-329-22,https://www.supertoys.az/kukla-hekim-329-22-barbie-dolls-27978-33-O.jpg,,,,0,
33452,Kukla Frozen (329-17) ,T33452,037777,3.5,3.5,3.5,0,TL,4,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-frozen-329-17,https://www.supertoys.az/kukla-frozen-329-17-barbie-dolls-27977-33-O.jpg,,,,0,
33451,Kukla Cufan (333-13),T33451,037776,29,29,29,0,TL,0,,Barbie dolls,231,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-cufan-333-13,https://www.supertoys.az/kukla-cufan-333-13-barbie-dolls-27976-33-O.jpg,,,,0,
33448,Lego Formula 1 77244 ORG,T33448,037796,83,88,83,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77244-org,https://www.supertoys.az/lego-formula-1-77244-org-orijinal-legolar-27973-33-O.jpg,,,,0,
33446,Lego Formula 1 77248 ORG,T33446,037797,83,88,83,0,TL,3,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77248-org,https://www.supertoys.az/lego-formula-1-77248-org-orijinal-legolar-27971-33-O.jpg,,,,0,
33444,Lego Formula 1 77249 ORG,T33444,037798,83,88,83,0,TL,2,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-formula-1-77249-org,https://www.supertoys.az/lego-formula-1-77249-org-orijinal-legolar-27969-33-O.jpg,,,,0,
33442,Lego Technic 42204 ORG,T33442,037799,199,199,199,0,TL,4,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-technic-42204-org,https://www.supertoys.az/lego-technic-42204-org-orijinal-legolar-27967-33-O.jpg,,,,0,
33441,Lego Star Wars 75429 ORG,T33441,037800,249,255,249,0,TL,5,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-star-wars-75429-org,https://www.supertoys.az/lego-star-wars-75429-org-orijinal-legolar-27966-33-O.jpg,,,,0,
33440,Lego Disney 43272 ORG,T33440,037801,125,128,125,0,TL,14,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-disney-43272-org,https://www.supertoys.az/lego-disney-43272-org-orijinal-legolar-27965-33-O.jpg,,,,0,
33439,Lego MineCraft 21272 ORG,T33439,037802,99,100,99,0,TL,0,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-minecraft-21272-org,https://www.supertoys.az/lego-minecraft-21272-org-orijinal-legolar-27963-33-O.jpg,,,,0,
33437,Lego Flower Bouquet 10342 ORG,T33437,037803,199,220,199,0,TL,2,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-flower-bouquet-10342-org,https://www.supertoys.az/lego-flower-bouquet-10342-org-orijinal-legolar-27962-33-O.jpg,,,,0,
33436,Lego MineCraft 21273 ORG,T33436,037804,229,230,229,0,TL,2,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-minecraft-21273-org,https://www.supertoys.az/lego-minecraft-21273-org-orijinal-legolar-27960-33-O.jpg,,,,0,
33434,Lego Disney 43262 ORG,T33434,037805,229,230,229,0,TL,9,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-disney-43262-org,https://www.supertoys.az/lego-disney-43262-org-orijinal-legolar-27959-33-O.jpg,,,,0,
33432,Lego Technic 42203 ORG,T33432,037806,159,160,159,0,TL,5,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-technic-42203-org,https://www.supertoys.az/lego-technic-42203-org-orijinal-legolar-27957-33-O.jpg,,,,0,
33431,Lego Minecraft 21271 ORG,T33431,037807,129,129,129,0,TL,7,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-minecraft-21271-org,https://www.supertoys.az/lego-minecraft-21271-org-orijinal-legolar-27956-33-O.jpg,,,,0,
33430,Lego Creator 31172 ORG,T33430,037808,99,100,99,0,TL,3,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-creator-31172-org,https://www.supertoys.az/lego-creator-31172-org-orijinal-legolar-27955-33-O.jpg,,,,0,
33429,Lego Creator 31170 ORG,T33429,037809,79,80,79,0,TL,2,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-creator-31170-org,https://www.supertoys.az/lego-creator-31170-org-orijinal-legolar-27954-33-O.jpg,,,,0,
33428,Lego H.Potter 76444 ORG,T33428,037810,499,529,499,0,TL,5,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-hpotter-76444-org,https://www.supertoys.az/lego-hpotter-76444-org-orijinal-legolar-27953-33-O.jpg,,,,0,
33426,Lego H.Potter 76437 ORG,T33426,037811,689,690,689,0,TL,1,,Orijinal Legolar,244,Supertoys > Kataloq > Oyuncaqlar > Konstruktorlar >,,lego-hpotter-76437-org,https://www.supertoys.az/lego-hpotter-76437-org-orijinal-legolar-27951-33-O.jpg,,,,0,
33421,Kosmik Stansiya (263-2) H143-3,T33421,033997,22,22,22,0,TL,4,,Digər peşə oyuncaqları,260,Supertoys > Kataloq > Oyuncaqlar > Peşə oyuncaqları >,,kosmik-stansiya-263-2-h143-3,https://www.supertoys.az/kosmik-stansiya-263-2-h143-3-digr-pes-oyuncaqlari-27946-33-O.jpg,,,,0,
